com,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val 
UgxPXVnRdMEE3fPz6bZ4AaABAg,0.13064171521538198,0.23559161879768536,3,0.0,1,16,0,0,0.0,477.1166666666667,0,0,0,0,0,0,0
UgyMMmmhwwGlJmmlcLF4AaABAg,0.638230558422618,0.6518273618567852,69,0.10144927536231885,12,422,3,1,0.07246376811594203,476.18333333333334,3,0,0,0,0,0,0
UgwZi5xasgvAZ4_eU4t4AaABAg,0.35965893642622376,0.39751910623081005,28,0.0,1,162,12,0,0.10714285714285714,475.68333333333334,1,0,0,0,0,0,0
UgxnAToKNkRO7IHLIgZ4AaABAg,0.23740435782999264,0.36199997644248055,6,0.0,1,38,0,0,0.0,475.15,0,0,0,0,0,0,0
UgySimCXT_ZRolo_69d4AaABAg,0.260608693622729,0.32145944318563846,18,0.05555555555555558,3,97,0,1,0.05555555555555555,474.6666666666667,1,0,0,0,0,0,0
Ugw6e12SDsvmOskGxVN4AaABAg,0.18506827298010226,0.16838044106084651,20,0.09999999999999998,1,104,1,0,0.05,473.1666666666667,1,0,0,0,0,0.0,0
UgySCuLIyNmuyGAUYNp4AaABAg,0.1321677950980978,0.18446938267712118,3,0.0,2,21,0,0,0.0,472.25,0,0,0,0,0,0,0
UgyLLz6-n7xJgnHTUpx4AaABAg,0.14223881555631998,0.32112732860873344,3,0.0,1,19,0,0,0.0,471.0833333333333,0,0,0,0,0,0,0
UgwXHLEb1EAGM7IYzoZ4AaABAg,0.2013252701012212,0.3022534091476648,5,0.0,2,36,0,1,0.0,470.0,0,0,0,0,0,0,0
UgzHDuL_3illGyqD4KB4AaABAg,0.2412831323751204,0.32442328591848696,18,0.05555555555555558,3,100,0,1,0.2777777777777778,468.35,3,0,0,0,0,0,0
UgwWKg_IIdjttRgPYe94AaABAg,0.2716770324149235,0.2839471096856496,5,0.0,1,25,0,0,0.4,467.9,0,0,0,0,0,0,0
Ugx5i39AXztFen9w6yF4AaABAg,0.17627351714357872,0.2212410166446443,7,0.0,2,45,0,1,0.0,467.01666666666665,0,0,0,0,0,0,0
UgzNCk4imZMhrMOM1wF4AaABAg,0.272374179008654,0.29314378004611563,10,0.0,1,63,0,0,0.0,466.23333333333335,0,0,0,0,0,0,0
UgzzBDFzGda5RmZeEpl4AaABAg,0.21307381948599663,0.2812074068051789,9,0.0,1,57,0,0,0.0,465.23333333333335,0,0,0,0,0,0,0
UgzVvUa7LkGarxPM7Ht4AaABAg,0.2905463267936362,0.2863958197409675,4,0.0,1,30,0,0,0.0,465.1,1,0,0,0,0,0,0
UgwSH6ngptvRa_LbLvd4AaABAg,0.3266005520378995,0.3297286995928562,19,0.0,1,109,2,1,0.05263157894736842,464.8,1,0,0,0,0,0.0,0
UgxALnZFFsedP-AGGxR4AaABAg,0.37766415058672675,0.37558632311662116,20,0.050000000000000044,3,111,3,1,0.0,463.25,0,0,0,0,0,0,0
UgzEtlc52an3eOGZmPN4AaABAg,0.2844764144329188,0.3888158901983167,13,0.0,2,77,0,1,0.15384615384615385,463.01666666666665,0,0,0,0,0,0,0
Ugz8wgRMB2Gr-fsCK6x4AaABAg,0.4388781325744277,0.43912592821204816,29,0.03448275862068961,1,164,0,0,0.034482758620689655,463.46666666666664,2,0,0,0,0,0,0
UgxphOtlDLdBBr3BtSp4AaABAg,0.23357795945545756,0.3296438473098038,4,0.0,2,29,0,1,0.0,462.1,0,0,0,0,0,0,0
UgwgZbWN7-nIn5JlyMR4AaABAg,0.2679770795490929,0.2804208341050638,5,0.0,1,29,0,0,0.2,458.75,0,0,0,0,0,0,0
Ugx4T2y686mthAwZOsZ4AaABAg,0.32648743443440387,0.36447494243517997,20,0.050000000000000044,1,130,0,0,0.0,457.95,0,0,0,0,0,0,0
UgwdlJ8_DR2HSIURHfp4AaABAg,0.18001974140394453,0.32653120509384864,4,0.0,1,21,0,1,0.25,456.1666666666667,0,0,0,0,0,0,0
Ugw0ezle2AAFkqgHlU14AaABAg,0.11624488752888903,0.1431186388275387,5,0.0,1,25,0,0,0.0,455.6,1,0,0,0,0,0.0,0
Ugyb7kGm_Q1N_fiEQ-d4AaABAg,0.4760387800686461,0.49498978870072546,32,0.03125,3,193,0,1,0.125,453.75,4,0,0,0,0,0,0
Ugyofj94r2YNbCskUH54AaABAg,0.24976957845059075,0.35549450652222486,5,0.0,2,37,0,1,0.0,453.71666666666664,1,0,0,0,0,0,0
UgytLN1oqu6KnQKadTN4AaABAg,0.24394044237004645,0.27295596900907876,19,0.052631578947368474,1,130,0,0,0.0,453.5,0,0,0,0,0,0,0
Ugxpm2TJanTBH5DzvS54AaABAg,0.08423655878694943,0.10610221117659926,6,0.0,1,44,0,0,0.0,452.96666666666664,0,0,0,0,0,0,0
UgziD7V6NXS_0b-kmV94AaABAg,0.28353300139321286,0.3071299685363737,15,0.0,1,88,0,0,0.0,452.85,0,0,0,0,0,0.0,0
Ugx_81NOdgQ9AWErpl14AaABAg,0.2360609461463651,0.29659179928538426,16,0.0,3,95,0,0,0.0625,450.35,1,0,0,0,0,0,0
UgyK5mNucYqHSQ9NrDF4AaABAg,0.34434649254173805,0.3808420529084229,30,0.06666666666666665,7,174,0,1,0.03333333333333333,450.0,2,0,0,0,0,0,0
UgydwLvgomiCqxAqrAB4AaABAg,0.33437673927585176,0.37618283296802185,15,0.06666666666666665,1,95,1,0,0.0,449.3666666666667,1,0,0,0,0,0,0
UgxMkIG66pCUsRo7g4d4AaABAg,0.16912640674085141,0.19043841740570366,7,0.0,2,42,0,1,0.14285714285714285,449.1166666666667,0,0,0,0,0,0,0
UgzLaH4z-o43JIRM1xl4AaABAg,0.3333622801954396,0.416531174840392,15,0.06666666666666665,2,90,0,1,0.0,448.6333333333333,1,0,0,0,0,0,0
UgyOO3Bc444v9byAURR4AaABAg,0.13557154071769892,0.10549819747739075,10,0.0,1,51,0,0,0.1,447.8666666666667,0,0,0,0,0,0.025537034593629524,0
Ugx6fxEppr6MJAQwR3V4AaABAg,0.31133058780787976,0.36685492242996426,16,0.0625,4,88,0,1,0.0625,447.81666666666666,0,0,0,0,0,0,0
UgxhDqisb3FLp3kYNsZ4AaABAg,0.4304324415762969,0.4564628887881347,63,0.17460317460317465,9,305,0,1,0.14285714285714285,447.28333333333336,3,0,0,0,0,0,0
UgwuvhY1XVmqGox5rs14AaABAg,0.17327091155630966,0.17482694536587148,5,0.0,1,29,0,0,0.0,446.56666666666666,0,0,0,0,0,0,0
Ugwpp084x4rf9K5YAvB4AaABAg,0.3251861325095696,0.29152781170153,47,0.14893617021276595,5,271,5,1,0.02127659574468085,446.51666666666665,6,0,0,0,0,0,0
UgyLWKBtm3EjaZmhUIl4AaABAg,0.5151725728328712,0.5144555978611428,46,0.08695652173913049,5,298,0,0,0.0,445.3666666666667,1,0,0,0,0,0.0,0
UgwGwFYL4Ch-Ldeeaxp4AaABAg,0.4173103140182377,0.3984932980851833,53,0.05660377358490565,7,293,3,1,0.07547169811320754,445.01666666666665,2,0,0,0,0,0,0
UgwbPFW2_rG99Owktt94AaABAg,0.05821863529341202,0.10075627287140046,2,0.0,1,17,0,0,0.0,444.7,0,0,0,0,0,0,0
UgzlA6lPzFES4YDoPU94AaABAg,0.255596159307034,0.26476585133481106,34,0.08823529411764708,1,207,1,0,0.11764705882352941,444.1666666666667,1,0,0,0,0,0,0
UgyCyKJ1s0aid9tj-bZ4AaABAg,0.3479597282140975,0.37268695750630865,28,0.1428571428571429,3,150,0,1,0.07142857142857142,443.55,0,0,0,0,0,0,0
Ugy_N19clpwCDm9owVh4AaABAg,0.22342819088636645,0.2203747255417196,14,0.0714285714285714,2,74,0,0,0.0,443.3666666666667,1,0,0,0,0,0,0
UgyepA9rGrcpIYUyOLl4AaABAg,0.11307431087275444,0.3073808273903207,4,0.0,1,22,1,0,0.25,443.3,0,0,0,0,0,0.0,0
Ugytd5eKKV5C7rKy2TZ4AaABAg,0.23009100472760471,0.18032267483257006,22,0.045454545454545414,1,142,3,1,0.045454545454545456,441.48333333333335,1,0,0,0,0,0.025537034593629524,0
Ugy7xhE3Sfj60M-tr5F4AaABAg,0.360301498285179,0.3728879495693341,35,0.11428571428571432,3,194,0,0,0.0,440.51666666666665,1,0,0,0,0,0,0
Ugy3e10nAzlvCNHBeMh4AaABAg,0.2747231229153965,0.347128996551455,19,0.052631578947368474,1,120,3,0,0.10526315789473684,440.3333333333333,0,0,0,0,0,0,0
UgwmR4YyZtveEePdFi54AaABAg,0.3025188146911314,0.2844088784339004,27,0.07407407407407407,5,161,0,1,0.07407407407407407,439.8,4,0,0,0,0,0,0
UgwrsDHT4bvBXoDh0jl4AaABAg,0.42553460402989013,0.41543370447294875,19,0.0,2,110,2,1,0.10526315789473684,439.35,2,0,0,0,0,0,0
UgxrmDoDF77WGH8qBjl4AaABAg,0.09988036315562394,0.13953625468812933,5,0.0,1,27,0,0,0.0,439.73333333333335,1,0,0,0,0,0,0
UgxS2tnk6N-HWxU2FOV4AaABAg,0.31285731612687967,0.47148678876563777,10,0.0,2,66,0,1,0.1,438.51666666666665,0,0,0,0,0,0,0
UgyA6T59mC0A706UhKx4AaABAg,0.19895462230367447,0.3394000416545806,6,0.0,2,35,0,1,0.16666666666666666,436.68333333333334,0,0,0,0,0,0,0
UgyrUwnSxi2_8FSIZL14AaABAg,0.1911381262089551,0.19786060281806,13,0.07692307692307687,3,65,0,0,0.3076923076923077,436.3666666666667,1,0,0,0,0,0,0
UgzAg5kbDzYNob2IKmR4AaABAg,0.3037391445762125,0.35013351900457523,23,0.04347826086956519,7,132,0,0,0.08695652173913043,435.3333333333333,1,0,0,0,0,0,0
UgwhLf3Z0nnJbKS1xxJ4AaABAg,0.3132574424517154,0.40887293815035886,17,0.05882352941176472,3,108,0,0,0.058823529411764705,435.05,0,0,0,0,0,0,0
Ugyv75kIIDwcLvYBH9x4AaABAg,0.35865857930132994,0.3433207343999513,10,0.0,1,51,0,0,0.0,434.81666666666666,0,0,0,0,0,0,0
Ugza2QZEZxcDALY_kNR4AaABAg,0.21475460103365326,0.21897183332719225,8,0.0,1,45,0,0,0.125,434.71666666666664,0,0,0,0,0,0,0
UgzGfoQeP_AxtbiTkgt4AaABAg,0.07469992878236971,0.0608752177882619,2,0.0,1,7,0,0,0.0,434.48333333333335,0,0,0,0,0,0,0
UgyodCiHsFkYBg3uesJ4AaABAg,0.3866628158488922,0.5089751539068893,18,0.05555555555555558,4,115,0,1,0.05555555555555555,433.45,0,0,0,0,0,0,0
Ugz7rBONQ4kvH48OoER4AaABAg,0.3107312899024299,0.3911308117914621,8,0.0,1,50,0,0,0.125,434.5833333333333,1,0,0,0,0,0,0
UgyN7R8IQdu8lYJf8SR4AaABAg,0.29623009028896174,0.3422239532942818,14,0.0714285714285714,2,89,0,1,0.0,433.0,1,0,0,0,0,0,0
Ugwdf3uzq2zQURVZO2V4AaABAg,0.09263541999933067,0.13402387729527573,6,0.0,2,30,2,0,0.0,432.05,0,0,0,0,0,0.0,0
UgwS3nJjH1lUaMfWEYl4AaABAg,0.28036675657077237,0.3152703712888334,11,0.0,1,78,0,1,0.0,431.68333333333334,0,0,0,0,0,0,0
Ugyw0eIrp3_r4Jn7uqx4AaABAg,0.5596778985875634,0.5914359510693555,41,0.09756097560975607,4,272,1,0,0.0,431.25,1,0,0,0,0,0,0
UgzqtHdLqHbCpoqEpKx4AaABAg,0.40655036907393943,0.5165308730339839,18,0.0,2,108,0,0,0.05555555555555555,430.76666666666665,0,0,0,0,0,0,0
Ugy0YSe8hj6vxKLV_wB4AaABAg,0.4142238822496696,0.5210896204495911,26,0.0,3,148,0,1,0.07692307692307693,430.2,2,0,0,0,0,0,0
Ugwt4iA9p7C04DIxD8R4AaABAg,0.20259755885074934,0.19004122737222331,20,0.050000000000000044,1,124,0,0,0.0,429.7,0,0,0,0,0,0,0
UgzqxB9aMYKPfz46agJ4AaABAg,0.4151182842093333,0.41243729104209503,40,0.025000000000000022,5,238,3,1,0.05,429.35,5,0,0,0,0,0,0
UgyHyrwEa_b5L6Eyacp4AaABAg,0.32459183942921366,0.31974291914297576,11,0.0,1,58,0,0,0.0,428.45,1,0,0,0,0,0,0
UgzeATkpwaQyYVoNvsx4AaABAg,0.1252931275056088,0.18091707313501063,4,0.0,1,22,0,0,0.5,427.4166666666667,1,0,0,0,0,0.0,0
Ugwd7egjNH_Pa4Tx_GN4AaABAg,0.3040057828510084,0.3082299080560645,14,0.0,2,82,0,1,0.14285714285714285,425.93333333333334,0,0,0,0,0,0,0
UgxBkTeOuJcJbk6Fd254AaABAg,0.16056208562838958,0.1948696382474731,5,0.0,1,31,0,0,0.0,425.5,0,0,0,0,0,0,0
Ugw5QYzzic4BGzVAz-p4AaABAg,0.4694063266397873,0.5037880641686477,38,0.052631578947368474,1,202,0,0,0.05263157894736842,424.5833333333333,4,0,0,0,0,0,0
Ugytk7c_VFyPZ4xPa6V4AaABAg,0.27501421416438865,0.2870525943315956,14,0.0,2,75,0,0,0.07142857142857142,424.55,1,0,0,0,0,0,0
UgysbnOdZBJhZlbXcrp4AaABAg,0.20155526699849763,0.24215895136147858,9,0.0,1,49,0,0,0.1111111111111111,424.5,0,0,0,0,0,0.0,0
UgyQXeTOgJDiJBVkDIF4AaABAg,0.44794980490363423,0.4501246936143638,22,0.045454545454545414,1,133,0,0,0.045454545454545456,424.18333333333334,1,0,0,0,0,0,0
UgwdWdzpbAEh41tWYzh4AaABAg,0.3342331932431967,0.4340663375071929,14,0.0714285714285714,4,94,0,1,0.14285714285714285,421.8833333333333,0,0,0,0,0,0,0
Ugx-_gNH6u3Cw2jyuSV4AaABAg,0.38805150186057524,0.3816326848718367,10,0.0,1,57,0,1,0.0,421.6333333333333,0,0,0,0,0,0,0
UgyGWhJgtE6_vDDWqdV4AaABAg,0.09575440685011154,0.09036381935645589,5,0.0,1,23,0,0,0.0,421.6166666666667,0,0,0,0,0,0,0
Ugwgn5daBI-VOWF4SsV4AaABAg,0.19010677314615476,0.1737339720065133,6,0.0,1,39,0,0,0.0,420.55,1,0,0,0,0,0.08242043522817004,0
UgzLB9Cf6suxOnjs8sp4AaABAg,0.3249749120185337,0.288509505944782,15,0.0,1,100,2,0,0.0,420.1666666666667,1,0,0,0,0,0,0
UgxNd4EDl99_N2c8PEd4AaABAg,0.1279723675787777,0.17263736402097107,2,0.0,1,13,4,0,0.0,418.3833333333333,0,0,0,0,0,0,0
UgyiJYtpxh5B_Hc9xfh4AaABAg,0.4928742065872335,0.5249346230974221,34,0.05882352941176472,1,200,5,1,0.029411764705882353,418.3,1,0,0,0,0,0,0
UgzusSnQ2_ncGAvFWkx4AaABAg,0.24114885701958166,0.3271873738460337,9,0.0,4,69,5,1,0.1111111111111111,417.6166666666667,0,0,0,0,0,0,0
UgxH_k5Uja8R812td_t4AaABAg,0.05488005267442251,0.09487097447928139,8,0.0,1,32,0,1,0.0,417.43333333333334,0,0,0,0,0,0,0
Ugzw3-BlPkC_Ppfny2J4AaABAg,0.42702226153072453,0.4847600059172641,27,0.03703703703703709,1,165,0,0,0.037037037037037035,414.73333333333335,3,0,0,0,0,0,0
UgxIDsnD6AcKUwJOK0d4AaABAg,0.26889262040041756,0.26163189559213623,12,0.08333333333333337,1,58,0,0,0.16666666666666666,414.65,1,0,0,0,0,0.03087657460121122,0
UgxcadnxF8XBUW6Q-MN4AaABAg,0.14234595562223668,0.15086210362692143,4,0.0,1,26,0,0,0.0,414.46666666666664,0,0,0,0,0,0,0
UgwEmfzE80FB-Tj_Ft94AaABAg,0.2835868945055985,0.2810656985189691,10,0.0,1,56,0,0,0.0,414.1166666666667,2,0,0,0,0,0,0
UgzSYVmlfydJ5uZ5APV4AaABAg,0.23985988070747502,0.25199195414457704,8,0.0,1,44,2,0,0.125,414.1,0,0,0,0,0,0,0
UgwgLEx-6m8-fS5kjaJ4AaABAg,0.2855475468240892,0.282893960126842,9,0.0,1,52,0,0,0.0,414.01666666666665,1,0,0,0,0,0.07877207473253992,0
Ugy8ovHfodzQHbDbw1p4AaABAg,0.12418705065385835,0.12401303910186531,4,0.0,1,17,0,0,0.25,413.98333333333335,0,0,0,0,0,0,0
UgwhYgwJ7Z-di5UcLFh4AaABAg,0.06729916836498984,0.08765854192164527,5,0.0,1,23,2,0,0.0,413.15,0,0,0,0,0,0,0
UgwCenJEFFjid4GtaEd4AaABAg,0.19298256170111752,0.21238420438495215,3,0.0,1,15,0,0,0.0,412.68333333333334,0,0,0,0,0,0,0
Ugwfm2SYbgnzAzNNsc14AaABAg,0.2577937351330381,0.29105684721730074,6,0.0,1,37,0,0,0.0,412.31666666666666,0,0,0,0,0,0,0
UgynQyFD1p2VICEHAaZ4AaABAg,0.41611795122940703,0.4299434391323771,18,0.05555555555555558,4,101,1,1,0.0,410.1,0,0,0,0,0,0,0
Ugy7-buJcMxLWOqehxJ4AaABAg,0.36727924807348356,0.37090952904345964,15,0.06666666666666665,2,84,0,0,0.0,409.25,1,0,0,0,0,0,0
UgycxEX8ixh1fbU_rbV4AaABAg,0.34194563282951335,0.44821818329112506,28,0.1071428571428571,4,179,0,1,0.07142857142857142,408.3666666666667,0,0,0,0,0,0,0
UgyjBm8x3sYBbxJUKnJ4AaABAg,0.5089174981359049,0.5447818924357496,65,0.06153846153846154,12,379,0,1,0.06153846153846154,407.56666666666666,4,0,0,0,0,0,0
UgycOh3I3JtD0yuxmjd4AaABAg,0.3139351851288792,0.35495505067530975,29,0.0,1,158,0,0,0.06896551724137931,407.51666666666665,2,0,0,0,0,0.07877207473253992,0
UgzL-i7azMsmXspv-f94AaABAg,0.37576165536234196,0.4472521572979579,27,0.07407407407407407,1,150,2,0,0.0,407.05,2,0,0,0,0,0.13897063326234008,0
Ugy-wq7T-oPxlFV6W7N4AaABAg,0.5835753749565419,0.607587411997515,92,0.15217391304347827,11,517,0,1,0.09782608695652174,406.03333333333336,1,0,0,0,0,0,0
Ugy0JWOzd8lfKdM3lyZ4AaABAg,0.46208990125694926,0.43503300816448975,41,0.024390243902439046,1,240,0,0,0.07317073170731707,403.0,2,0,0,0,0,0,0
Ugz5JGCEY_hKi1g2bEl4AaABAg,0.27199276589167914,0.29790232940019573,9,0.0,2,48,0,1,0.1111111111111111,402.46666666666664,1,0,0,0,0,0,0
UgzHArSYAbsaV7MaiLl4AaABAg,0.10271069963855019,0.12081188945248875,6,0.0,1,33,0,1,0.0,402.43333333333334,0,0,0,0,0,0,0
Ugz3mnb5K8cYENcSwCl4AaABAg,0.3950596278987549,0.46229849693181435,22,0.045454545454545414,4,123,0,0,0.18181818181818182,402.3333333333333,2,0,0,0,0,0,0
Ugzv6ZtkRD5ZV_2N2Il4AaABAg,0.30788600712100705,0.4010406096843918,25,0.19999999999999996,4,135,2,1,0.2,402.26666666666665,1,0,0,0,0,0,0
UgxFdqEojIXRNC9WwDx4AaABAg,0.3473111057861623,0.4009574824520034,14,0.0,1,102,0,1,0.0,401.95,0,0,0,0,0,0,0
UgwcfZg3CNfLC2KjwJ14AaABAg,0.2707736973301994,0.2919375346226404,14,0.0,1,80,0,0,0.0,400.78333333333336,1,0,0,0,0,0,0
UgxWGuSKJo59dl7pN7p4AaABAg,0.25018370926952926,0.29041630858231215,20,0.0,4,121,0,1,0.0,400.48333333333335,1,0,0,0,0,0,0
UgwoLnanCajjeYkmzUl4AaABAg,0.46895035540597785,0.4815159742153028,36,0.0,7,213,0,1,0.05555555555555555,399.71666666666664,1,0,0,0,0,0,0
Ugwga8asDGPraE-47Gd4AaABAg,0.19550466818963805,0.17352946076442888,7,0.0,1,40,1,0,0.0,398.55,1,0,0,0,0,0,0
UgyxZsycwsv9tmDux5J4AaABAg,0.22297401832855332,0.4053776129445112,7,0.0,1,45,0,1,0.14285714285714285,398.06666666666666,0,0,0,0,0,1.0000000000000002,0
UgyjxFal54YwUSv6LZ14AaABAg,0.22297401832855332,0.4053776129445112,7,0.0,1,45,0,1,0.14285714285714285,397.9,0,0,0,0,0,1.0000000000000002,0
UgybHRQP8__iAW3Zm3J4AaABAg,0.30133403176351764,0.2916243576387845,3,0.0,1,24,0,0,0.0,397.53333333333336,0,0,0,0,0,0,0
Ugx0oBqgR7YC8FP6oTB4AaABAg,0.30979960711564936,0.3634038493263147,17,0.0,2,98,0,1,0.0,397.3333333333333,1,0,0,0,0,0,0
UgwVHZQ3CwK2WI5PIil4AaABAg,0.49671134687584856,0.5748835341238481,57,0.03508771929824561,1,323,13,0,0.017543859649122806,398.06666666666666,2,0,0,0,0,0,0
UgyWR9R-CfcrefJtybl4AaABAg,0.22062085814449672,0.2717944960343749,24,0.0,4,116,3,0,0.08333333333333333,395.0,1,0,0,0,0,0,0
UgzlRlY4MemgBNkN_6p4AaABAg,0.19256499995372295,0.15301259600545009,15,0.0,1,87,0,1,0.06666666666666667,394.55,1,0,0,0,0,0.03789154014287979,0
UgxYiqkRvZgcpg1D-MF4AaABAg,0.26833332505608964,0.32928861993039316,14,0.0,1,77,0,0,0.07142857142857142,393.43333333333334,2,0,0,0,0,0,0
UgygKfrn4MwYpOomo8J4AaABAg,0.3815088290898296,0.4402212172835008,32,0.15625,4,191,0,1,0.1875,392.06666666666666,1,0,0,0,0,0,0
UgxueB0fmnIMqZRTmFZ4AaABAg,0.3949517072761178,0.427240218294061,19,0.0,3,106,0,0,0.05263157894736842,391.51666666666665,1,0,0,0,0,0,0
Ugy_LFNVbhJ4q2fV7XF4AaABAg,0.31318831163507005,0.2589407166579143,9,0.0,1,50,0,0,0.1111111111111111,388.45,2,0,0,0,0,0,0
UgxLhTSecjHHAfJEGTR4AaABAg,0.11907253271921497,0.09065109837326736,5,0.0,1,26,0,0,0.0,387.45,0,0,0,0,0,0,0
Ugxc_jCetJ0FOEy2jvh4AaABAg,0.08658347051835928,0.20050052016121075,3,0.0,1,16,0,0,0.3333333333333333,387.4166666666667,1,0,0,0,0,0,0
UgzCZnuaejJEvXkOfzB4AaABAg,0.23114015575105162,0.26083256125466325,9,0.0,1,56,0,0,0.0,387.31666666666666,1,0,0,0,0,0,0
UgzyJ5VPXMe22zfcmcN4AaABAg,0.47606577360398983,0.5073583382420919,25,0.0,1,177,0,0,0.04,394.45,0,0,0,0,0,0,0
UgzKa7zoz3o5bLqqBCF4AaABAg,0.12981531766136817,0.2021610687434178,5,0.0,2,26,1,1,0.0,385.5,0,0,0,0,0,0,0
Ugy-3EJXclvUKJUXLI54AaABAg,0.4001179776565683,0.48436929292466785,24,0.125,1,124,0,0,0.041666666666666664,384.4166666666667,2,0,0,0,0,0,0
Ugyqk1gUHJo6d5e4-nN4AaABAg,0.3443669443581529,0.34891408923217937,17,0.0,2,95,0,0,0.058823529411764705,383.95,0,0,0,0,0,0,0
UgzT4W5bto052_8O14F4AaABAg,0.3924900827468515,0.3950854122996912,46,0.04347826086956519,9,261,1,0,0.021739130434782608,383.8333333333333,2,0,0,0,0,0,0
Ugyxf76GXjEQAMrAVe54AaABAg,0.2042107624290503,0.25257493979760903,8,0.0,1,41,0,0,0.0,383.7,0,0,0,0,0,0,0
UgzBVSMtfOs14i7H72d4AaABAg,0.23439299796277233,0.3361039155647683,8,0.125,1,57,0,0,0.125,383.68333333333334,0,0,0,0,0,0,0
UgwMPvwIjKpzzP_c2894AaABAg,0.2753285934108066,0.4044804293632011,15,0.06666666666666665,2,95,2,1,0.13333333333333333,382.8833333333333,0,0,0,0,0,0,0
Ugyf2gObnQUbU86JYnp4AaABAg,0.21542362740739474,0.3019827868928832,8,0.0,1,66,3,1,0.0,383.01666666666665,1,0,0,0,0,0,0
UgwpC2EDGusub5xUMa14AaABAg,0.3550624567398389,0.38542132552638547,17,0.05882352941176472,1,100,0,1,0.11764705882352941,382.0833333333333,1,0,0,0,0,0,0
Ugxaas4xklp6B18B8eV4AaABAg,0.23776487214237624,0.2556789608279045,14,0.0,1,88,5,0,0.07142857142857142,380.5,0,0,0,0,0,0.0,0
Ugx12ksZN8WNTpa1uhl4AaABAg,0.41296851272311513,0.424589566320784,36,0.0,3,195,0,0,0.0,380.3833333333333,0,0,0,0,0,0,0
Ugy5eDl-fgN2VH4Vi_94AaABAg,0.25768129481097857,0.27615391989460714,6,0.0,1,38,0,0,0.0,379.96666666666664,0,0,0,0,0,0.0,0
UgzWRNCzvI2wS6xru9t4AaABAg,0.17739366382736083,0.2591848099622294,16,0.0,3,83,0,1,0.0625,378.8833333333333,0,0,0,0,0,0,0
UgwWj7XVxUsKovdxURd4AaABAg,0.2680529077681723,0.32181230579060077,22,0.09090909090909094,4,127,3,1,0.09090909090909091,378.05,3,0,0,0,0,0,0
Ugx8s2qbFjgpr6iJ6Eh4AaABAg,0.21785023417336816,0.17507341445961314,21,0.1428571428571429,1,126,0,0,0.0,378.03333333333336,5,0,0,0,0,0,0
UgyqSoC8Dpr7JoxPXxZ4AaABAg,0.41828762769321265,0.4275718903882522,31,0.032258064516129004,5,196,2,1,0.0,377.28333333333336,0,0,0,0,0,0,0
UgwK7VhWivxZ-WtLrdd4AaABAg,0.2110650298188425,0.18875761474378394,10,0.0,1,43,0,0,0.2,374.78333333333336,0,0,0,0,0,0,0
UgwxUhDm9C169JBWuLV4AaABAg,0.5226275196234385,0.5331118956972837,60,0.23333333333333328,9,339,0,1,0.11666666666666667,374.3333333333333,4,0,0,0,0,0,0
UgyUtftGOo_0TF9aYEx4AaABAg,0.24782410057516435,0.2838480705233182,6,0.0,1,34,3,0,0.16666666666666666,373.51666666666665,0,0,0,0,0,0,0
UgzDaH9PSgMR46ASOjx4AaABAg,0.21345775700002828,0.28554318747089463,5,0.0,2,33,1,1,0.0,373.51666666666665,0,0,0,0,0,0,0
Ugx9F_imIiAXPqe1FaZ4AaABAg,0.4594194210296311,0.4613042541096819,24,0.0,3,141,1,1,0.16666666666666666,372.8666666666667,2,0,0,0,0,0,0
Ugx3uqLiZ71T0V40yTV4AaABAg,0.14339465451804817,0.16667168287579207,7,0.1428571428571429,1,44,0,0,0.0,372.68333333333334,0,0,0,0,0,0.0,0
UgzVhRQHN1vMML_Rv1l4AaABAg,0.42510448441487075,0.48036876471749657,38,0.052631578947368474,4,221,0,0,0.02631578947368421,371.43333333333334,3,0,0,0,0,0,0
UgwOj-Bu1loAKqM1O7t4AaABAg,0.5147338392273054,0.5307877542670192,38,0.052631578947368474,2,234,1,1,0.0,370.8,1,0,0,0,0,0,0
UgyT5lBppoEb33ZGYTV4AaABAg,0.24080062938505345,0.33926898609285183,21,0.1428571428571429,2,119,0,1,0.23809523809523808,370.78333333333336,0,0,0,0,0,0,0
Ugz1AEiocewNmsxb0z14AaABAg,0.20127863863986564,0.19328197577331557,5,0.0,1,24,1,0,0.2,370.51666666666665,1,0,0,0,0,0.08242043522817004,0
UgzvruTR0V7V1PXQ_Pt4AaABAg,0.09810630816673313,0.21147984373584067,2,0.0,1,14,0,0,0.0,370.3333333333333,0,0,0,0,0,0,0
Ugwd2HmeqItY_9aEiKR4AaABAg,0.34865561600103967,0.35972114486020484,9,0.0,1,72,0,0,0.0,369.96666666666664,0,0,0,0,0,0,0
UgzXrmihH8D4ji4Q_Gl4AaABAg,0.15523333930382013,0.219673314142715,4,0.0,1,30,0,0,0.0,369.3833333333333,0,0,0,0,0,0,0
UgyPAKotPcJuOS6QRMJ4AaABAg,0.4530216876894618,0.4702324913125068,30,0.19999999999999996,3,177,0,1,0.0,369.18333333333334,3,0,0,0,0,0.0,0
UgwT2BszezwnyXeULjt4AaABAg,0.2998343112701146,0.3034500519603182,24,0.04166666666666663,4,131,3,0,0.0,368.93333333333334,0,0,0,0,0,0.0,0
