,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam
0,0.17970829849691577,0.23955664045638686,1.8665493990914737,0.0,1,3.8501476017100584,0.0,0,16.056023216140627,0.1111111111111111,0,0,0,0.0,0
1,0.1505445279666274,0.18426968733575227,1.8665493990914737,0.0,2,4.07753744390572,2.0,0,37.516380508096994,0.0,0,0,0,0.0,0
2,0.16769562286975384,0.1918955035773642,2.2603340426576115,0.0625,3,4.499809670330265,4.0,0,37.516380508096994,0.125,1,1,0,0.0,1
3,0.22867924730623468,0.21700888031619253,1.6833866671013589,0.0,1,3.6109179126442243,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
4,0.10510973840723829,0.12559755793786945,2.1221975068919443,0.0,2,4.3694478524670215,4.0,1,37.516380508096994,0.0769230769230769,1,1,0,0.0,1
5,0.2566558732423413,0.2517365824179691,2.0078369533566427,0.0,1,4.2626798770413155,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6,0.20934181574088048,0.22425387327742888,1.7815818553180407,0.0,1,3.871201010907891,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
7,0.31310962492343103,0.2786107290403991,2.0078369533566427,0.0,1,4.0943445622221,0.0,0,37.516380508096994,0.0909090909090909,0,0,0,0.0,0
8,0.08267279587168956,0.10677815935090093,1.2493667550944338,0.0,1,3.044522437723423,1.0,0,37.516380508096994,0.0,0,0,0,0.0,1
9,0.4125114819826351,0.3719110626883735,2.8478832172455744,0.2142857142857143,3,5.108366782589594,1.0,1,37.516380508096994,0.0357142857142857,0,0,0,0.0,0
10,0.16801506645570105,0.15116259989441078,1.6833866671013589,0.0,1,3.5553480614894135,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
11,0.04144436174871545,0.0762415519772603,1.2493667550944338,0.0,1,2.5649493574615367,4.0,1,37.516380508096994,0.0,0,0,0,0.0,0
12,0.12407261806566071,0.10755454750333755,1.011389276208988,0.0,1,2.833213344056216,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
13,0.15046063365043139,0.18181283678937077,1.426888666448961,0.0,1,3.091042453358316,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
14,0.17031191912636048,0.1589812410533086,1.567510066475342,0.0,1,3.4965075614664802,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
15,0.04782685222749415,0.3097687107533666,1.011389276208988,0.0,1,2.302585092994046,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
16,0.17215997164663693,0.3408625849300211,1.426888666448961,0.0,1,2.995732273553991,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
17,0.09110536966586509,0.140483482361405,1.2493667550944338,0.0,1,2.8903717578961645,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
18,0.04782685222749415,0.3097687107533666,1.011389276208988,0.0,1,2.302585092994046,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
