cid,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam
UgwpSwLIXsedYWfqM4N4AaABAg,0.008535164050636748,0.17286076887502497,6,0.16666666666666663,1,27,0,0,22163.0,0.0,0,0,0,0,0
UgzAkHic7A0evORwMN94AaABAg,0.2006360660332723,0.22446497982601119,4,0.0,1,23,0,0,21590.0,0.0,0,0,0,0,0
Ugza1FBh3BblUTs5DK94AaABAg,0.2689119248950126,0.32939624619556607,21,0.09523809523809523,3,127,1,0,20603.0,0.0,0,0,0,0,0
UgxUmzLpFnoPh9BDk_h4AaABAg,0.25099480621383513,0.28634732636758,18,0.0,1,108,0,0,20475.0,0.0,0,0,0,0,0
UgwNCeXCjYgv0HdDvVJ4AaABAg,0.3250390087365555,0.3211026756414623,14,0.0,2,65,0,0,20127.0,0.14285714285714285,0,0,0,0,0
UgyrJpFOeY8Ac287omR4AaABAg,0.35411698226615873,0.4228698949026548,42,0.19047619047619047,3,250,4,0,19941.0,0.0,0,0,0,0,0
UgzqY24QAcVEupwjYWd4AaABAg,0.017691374442955668,0.15171610249692027,4,0.0,1,16,0,0,19840.0,0.0,0,0,0,0,0
UgyNRBi6D3RbGp0oFTp4AaABAg,0.41448707126352824,0.36116948174421004,15,0.0,2,78,1,0,19588.0,0.0,0,0,0,0,0
UgwaLMuNbGxqEPhJiPR4AaABAg,0.057996667114140726,0.14226317668827926,3,0.0,1,12,0,0,19441.0,0.0,0,0,0,0,0
UgxDQ4pCfstEh4OxlMx4AaABAg,0.04869148805831552,0.34764619662749763,2,0.0,1,9,0,0,18790.0,0.0,0,0,0,0,0
UgzJhSwWhEJrLcqz8qV4AaABAg,0.04605644336152906,0.09913054265991592,4,0.0,1,20,0,0,18673.0,0.0,0,0,0,0,0
UgzaR9eGtjVfToY_QN54AaABAg,0.14432590276767443,0.15177814499306716,10,0.0,2,50,1,0,18055.0,0.0,0,0,0,0,0
UgysJ0ujmkrxDEPX6qN4AaABAg,0.07150759461906672,0.2704594876589506,3,0.0,1,14,0,0,17914.0,0.0,0,0,0,0,0
UgwJIJuS-N1HZm0Fvn94AaABAg,0.04869148805831552,0.34764619662749763,3,0.0,1,10,0,0,17178.0,0.0,0,0,0,0,0
UgxnO3nFhQfJBeEYnwB4AaABAg,0.1202511011906489,0.12913226719335666,4,0.0,1,29,0,0,16778.0,0.0,0,0,0,0.0,0
Ugxq3R_JY-A_6rjU8_54AaABAg,0.17196678137642743,0.20745259976286948,3,0.0,1,13,0,0,16653.0,0.0,0,0,0,0,0
Ugznm3vIzUGFM1jnaRp4AaABAg,0.08387271731947772,0.07081859726120164,4,0.0,1,22,0,0,16301.0,0.0,0,0,0,0.0,0
UgwrnDPURO3Fmubkc-x4AaABAg,0.1617593472190295,0.21958866549368555,6,0.0,1,35,0,0,16057.0,0.0,0,0,0,0,0
Ugxl1KIILQe4cq1a2Rd4AaABAg,0.24815403120165153,0.3119004036974948,11,0.0,1,64,0,0,15897.0,0.09090909090909091,0,0,0,0,0
UgwbYjWhddDRIiaWPPF4AaABAg,0.10376657851397586,0.12074728562254465,5,0.0,1,28,1,0,15875.0,0.0,0,0,0,0,0
UgzNtR3ZSK8Niw6cL0x4AaABAg,0.20645312350674902,0.2523244135559921,4,0.0,1,24,1,0,15849.0,0.25,0,0,0,0,0
UgzYLBQQO61HGEb8N1p4AaABAg,0.09038409013413189,0.09437962232011013,3,0.0,1,16,0,0,15721.0,0.0,0,0,0,0,0
UgynMXk5ymhF9SIUuMB4AaABAg,0.2344141837771069,0.20114153346035116,7,0.0,1,48,0,0,15395.0,0.0,0,0,0,0,0
UgzJLSN7NVh_4tai7pF4AaABAg,0.3203313999553377,0.2657366442667684,17,0.05882352941176472,2,79,0,1,15078.0,0.17647058823529413,0,0,0,0,0
UgzChj4w60uGLs4YLLV4AaABAg,0.15754716777720945,0.19065475785893266,6,0.0,1,33,0,0,14861.0,0.0,0,0,0,0,0
UgwZ_0YILXUMQIAT4Ah4AaABAg,0.21354640319335258,0.2259504323049413,14,0.0,1,61,0,0,14351.0,0.0,0,0,0,0,0
UgzBBigW8f4QluIojPh4AaABAg,0.1720989583245187,0.243983661660787,14,0.0,1,66,0,1,14306.0,0.07142857142857142,0,0,0,0,0
Ugzz3PtbrwDnC2-mowN4AaABAg,0.10206066596646059,0.20718381533213467,5,0.0,1,21,0,0,13999.0,0.0,0,0,0,0,0
UgxjHrH_ZyLgb_Tw_QJ4AaABAg,0.07150759461906672,0.2704594876589506,3,0.0,1,14,0,0,13855.0,0.0,0,0,0,0,0
Ugy764Y_PMUuhk4XqWN4AaABAg,0.04869148805831552,0.34764619662749763,2,0.0,1,9,0,0,12916.0,0.0,0,0,0,0,0
UgwL_3kfBl4BHZhoJmV4AaABAg,0.28816956179424663,0.31536934805894895,12,0.0,4,75,0,1,12503.0,0.5,0,0,0,0,1
UgyCswPHsC0gZpR0-FB4AaABAg,0.09112067866581218,0.18348078997627237,6,0.33333333333333337,1,30,0,0,12042.0,0.0,0,0,0,0,0
UgwHA6NbGBz9ZVcmtQp4AaABAg,0.22961640616314075,0.30824080128383147,5,0.0,1,27,0,1,11684.0,0.0,0,0,0,0,0
Ugx6Vgpl1ddsoqz48ud4AaABAg,0.10010593991119518,0.20628338597078716,6,0.0,1,30,0,1,11036.0,0.0,0,0,0,0,0
Ugyp33aV4tEuiWUGBB54AaABAg,0.18272385428825627,0.21651582571337644,7,0.0,1,39,0,0,10769.0,0.0,0,0,0,0,0
UgyKf2jEQ45TG_63RYl4AaABAg,0.160303761330886,0.24368873154728454,11,0.0,1,48,0,0,10456.0,0.09090909090909091,0,0,0,0,0
Ugzxe7C8UM4diO6-nJR4AaABAg,0.12875575640391831,0.07315215697874027,2,0.0,1,11,0,0,10430.0,0.0,0,0,0,0,0
UgyYgDpTTnv8_4SD9r94AaABAg,0.13873569412016856,0.1902034789459088,9,0.0,1,43,0,0,10153.0,0.0,0,0,0,0,0
Ugx27myEbhunnQL_jRh4AaABAg,0.2544414106208165,0.28474643954242007,13,0.07692307692307687,1,69,0,1,10067.0,0.0,0,0,0,0,0
UgyL7D4HK3LKWmLMwdt4AaABAg,0.2627840648365748,0.4185550919387057,24,0.04166666666666663,2,133,1,1,9830.0,0.041666666666666664,0,0,0,0,0
UgzKOdlCArEV4T3q36p4AaABAg,0.1068498988278089,0.15212542219915742,7,0.0,1,46,0,0,9680.0,0.14285714285714285,0,0,0,0,0
Ugyn-MtRl9KR3IFodz14AaABAg,0.23445146429108626,0.20192222997776912,12,0.0,1,62,0,1,9724.0,0.0,0,0,0,0.09841373937969224,0
UgzQ60jRmUbJV4LMha54AaABAg,0.0007959576739534936,0.14028052977174577,3,0.0,1,9,0,0,9347.0,0.0,0,0,0,0,0
UgymEhFyqrlsw4w1yPp4AaABAg,0.1008971691660056,0.16990528895145507,10,0.09999999999999998,1,54,1,0,8654.0,0.0,0,0,0,0,0
UgxEENt3_8Za1W1SFH94AaABAg,0.18006885311493273,0.14761309930352445,6,0.0,1,31,1,0,8494.0,0.0,0,0,0,0,0
UgxqpIlBvTjdj5GuIqR4AaABAg,0.09958424656355032,0.13344982182198104,3,0.0,1,16,0,0,8488.0,0.3333333333333333,0,0,0,0,0
Ugw4jYF0C_wH7Oz6DMF4AaABAg,0.20478834914805952,0.31884381349063756,10,0.09999999999999998,2,52,4,0,8321.0,0.0,0,0,0,0,0
Ugw8bXEfC1ccS7dx4x14AaABAg,0.023419131980481147,0.23629916439858575,2,0.0,1,7,0,0,7779.0,0.0,0,0,0,0,0
Ugwjz_tQV9eJHXnxdt14AaABAg,0.11773844842216455,0.33208489067458635,8,0.0,1,37,0,0,7164.0,0.0,0,0,0,0,0
Ugwl2Ll4h-qbRs2Octp4AaABAg,0.0017322131315853358,0.16599450869932109,3,0.0,1,10,0,0,6624.0,0.0,0,0,0,1.0,1
UgwVly50sB49Uu2Pegp4AaABAg,0.0017322131315853358,0.16599450869932109,3,0.0,1,10,0,0,6606.0,0.0,0,0,0,1.0,1
UgzTRObPCCNvef0Pxx14AaABAg,0.10316621273898585,0.1363216229661157,22,0.2727272727272727,5,99,0,1,228473.0,0.0,0,0,0,0,0
Ugz1P-BsHGDkRMFg_CF4AaABAg,0.13323997060384105,0.19038369771374938,13,0.0,3,78,0,0,6311.0,0.0,0,0,0,0,0
Ugzq1WOAawxOnhM7J3V4AaABAg,0.21788109878942374,0.29255076164146626,12,0.08333333333333337,1,62,0,0,6117.0,0.0,0,0,0,0,0
UgzRWVsXjykxzJseVp14AaABAg,0.14741721202837127,0.19565105956818837,8,0.0,1,43,0,1,5925.0,0.125,0,0,0,0,0
UgxFdVxRPHMQxaw-htN4AaABAg,0.24002339550921784,0.25376869557265946,5,0.0,1,21,0,1,5917.0,0.4,0,0,0,0,0
UgwOG7JFLc7GHZyelg94AaABAg,0.19153553855113892,0.16819886596009906,4,0.0,1,17,1,0,5807.0,0.0,0,0,0,0,0
UgzuTy0-Yj1Ddy9ONwR4AaABAg,0.023419131980481147,0.23629916439858575,2,0.0,1,7,0,0,5616.0,0.0,0,0,0,0,0
UgxDznqW6zKcCQMyfzF4AaABAg,0.10443793414380755,0.09652985538059192,9,0.0,1,37,0,0,5586.0,0.1111111111111111,0,0,0,0,0
UgwpS2ikD9FKIgl977R4AaABAg,0.10115790411064798,0.14389317548850203,7,0.0,1,33,0,0,5372.0,0.0,0,0,0,0,0
UgyVVkNu-OAQaL3VFER4AaABAg,0.10479291135990039,0.19632646468536635,11,0.0,1,74,0,0,5330.0,0.0,0,0,0,0,0
UgzCvvgPbUhRrhNslJl4AaABAg,0.2011572389404175,0.19133596457042787,11,0.0,1,60,0,1,11373.0,0.0,0,0,0,0,0
Ugzo44VTmpvOrDLKvVZ4AaABAg,0.2712068949192701,0.26279586925499043,28,0.0714285714285714,8,148,0,1,5261.0,0.0,0,0,0,0,0
UgyJnzKLpsukvddJKhZ4AaABAg,0.17848862775923618,0.21173797281018886,6,0.0,1,37,0,0,5149.0,0.16666666666666666,0,0,0,0,1
Ugza9HBHSwEkW22bqUx4AaABAg,0.19642657786767923,0.24317658260875752,10,0.0,2,51,0,0,5014.0,0.2,0,0,0,0,0
UgzR289CbDet2cNeMeB4AaABAg,0.08383161675965926,0.12777277237144097,8,0.0,2,35,3,0,5011.0,0.0,0,0,0,0,0
UgxpdI5iTeHwXQiqsJF4AaABAg,0.0633625089153961,0.15606565517213297,8,0.0,1,35,0,0,4998.0,0.0,0,0,0,0,0
Ugycb2bG9In6zkZ7hTx4AaABAg,0.2745238304213299,0.3119702828254659,15,0.1333333333333333,1,73,0,0,4790.0,0.06666666666666667,0,0,0,0,0
UgxjoD7_mQz_uvpydf54AaABAg,0.10713600305853417,0.10318658541745389,4,0.0,1,20,0,0,4710.0,0.0,0,0,0,0,0
Ugxc2xP7jhVxozcpQ014AaABAg,0.18978189414205424,0.17441920603376276,5,0.0,1,26,0,0,4664.0,0.0,0,0,0,0,0
Ugy7lNwCH6COMJ8s8KN4AaABAg,0.35243776584226155,0.35864558902976046,15,0.06666666666666665,1,84,0,0,4525.0,0.0,0,0,0,0,0
UgxGYlHp_-2mrx8UZpV4AaABAg,0.24902870547826864,0.21303235032408982,15,0.0,3,97,0,1,4516.0,0.13333333333333333,0,0,0,0,1
UgzmWaODzFIjD0MWya94AaABAg,0.06257132088452534,0.09381901393641862,4,0.0,1,18,0,0,4455.0,0.0,0,0,0,0,0
Ugyqe0KE1OlyvUnfATN4AaABAg,0.2646895739549381,0.2491191024236114,10,0.0,1,50,0,0,4373.0,0.0,0,0,0,0,0
Ugw_2L4ok1DruL7I74x4AaABAg,0.38624758776027945,0.4202910567817345,23,0.04347826086956519,3,111,0,1,4300.0,0.13043478260869565,0,0,0,0,0
Ugxb15N4EnNnMu77ceF4AaABAg,0.2747064925546102,0.32470185268327967,25,0.12,4,162,0,1,4234.0,0.16,0,0,0,0.05282955933232102,1
Ugynkd-5_ybc45vpHXV4AaABAg,0.16958252814677022,0.21961341705357815,7,0.0,1,40,0,0,4182.0,0.0,0,0,0,0,0
UgwY_bXxWRNlSUKWAfh4AaABAg,0.13388565657798615,0.14843947030747898,10,0.0,1,44,0,1,4179.0,0.0,0,0,0,0,0
UgwoeskcrI6KexpgW5Z4AaABAg,0.25306214097246055,0.2417373972310749,8,0.0,1,44,0,1,4171.0,0.0,0,0,0,0,0
UgzZ3rGadOd4lb18VeF4AaABAg,0.13824746724484555,0.16341276801991086,11,0.09090909090909094,1,59,0,0,3903.0,0.0,0,0,0,0,0
Ugym6FFdZD2aZEPTdb14AaABAg,0.1535998959596153,0.1956486698606037,6,0.0,1,33,0,0,3768.0,0.0,0,0,0,0,0
UgyjDKmRscTyVxIRkPF4AaABAg,0.035964650631825204,0.2953924517083167,2,0.0,1,6,0,0,3593.0,0.0,0,0,0,0,0
Ugwezl3mjqkZYTKVb354AaABAg,0.41586082263803803,0.40536339978030106,55,0.1454545454545455,3,309,6,1,3371.0,0.05454545454545454,0,0,0,0,0
UgyKdIhXBExLt0xw87J4AaABAg,0.16824001225348162,0.1939111725977447,17,0.0,4,91,1,1,3330.0,0.23529411764705882,0,0,0,0,0
UgwySXxH3ExTtXkHB3N4AaABAg,0.236061682968855,0.2636732662585961,5,0.0,1,29,0,0,3288.0,0.0,0,0,0,0,0
UgzrW7cBddlxuuEIbm14AaABAg,0.1900052992617124,0.21061142545303688,6,0.0,1,39,0,0,3263.0,0.0,0,0,0,0,0
UgwbF2p1sOqqhDOKFHd4AaABAg,0.041706613142107926,0.13066760511460235,3,0.0,1,12,4,0,3254.0,0.0,0,0,0,0,0
UgwkdRdKAEhO9B90Ml54AaABAg,0.11872975611744431,0.12339163464674673,5,0.0,1,19,0,1,3240.0,0.2,0,0,0,0,0
UgxwaI1RXr8Mv-w7z-F4AaABAg,0.13405139060750734,0.20496001077945605,12,0.0,3,59,1,0,3144.0,0.0,0,0,0,0,0
UgyHiA5Ic1gaM5jFEgF4AaABAg,0.3158967528399938,0.2616560672741492,24,0.0,1,143,4,0,3114.0,0.0,0,0,0,0,0
UgySR8c8T9gLEpwzR4Z4AaABAg,0.20703631804724354,0.289034896092189,5,0.0,1,23,0,0,3096.0,0.4,0,0,0,0,0
Ugw0El54qxn5X7uOw-l4AaABAg,0.12373983838518637,0.21886905375779933,7,0.0,1,35,0,1,3010.0,0.0,0,0,0,0.09841373937969224,0
UgyV440nkoVkuFVxH6B4AaABAg,0.009742842539112579,0.08074821675161019,5,0.0,1,16,0,0,3005.0,0.0,0,0,0,0,0
UgxPBL7dYHvv9acZrdN4AaABAg,0.20752509479934472,0.260595540926917,10,0.0,11,47,0,1,2914.0,0.2,0,0,0,0,0
UgxHpn3K2GxDrLvp8LN4AaABAg,0.17202900849628652,0.2933439029526187,4,0.0,1,31,1,0,2874.0,0.0,0,0,0,0,0
UgwABUJDt_YdEYKkBeJ4AaABAg,0.14426528875204112,0.1536295644877977,6,0.0,1,31,0,0,2810.0,0.16666666666666666,0,0,0,0,0
UgyyfHpEFsnT7fflwG94AaABAg,0.43696787470170995,0.37743701568273685,18,0.05555555555555558,1,103,0,0,2748.0,0.05555555555555555,0,0,0,0,0
UgyoAr29o0trO3PWVD14AaABAg,0.26819119973079963,0.2912068816373582,9,0.0,1,47,0,0,2745.0,0.0,0,0,0,0,0
Ugy5Lwf9VW9kRhjkmjx4AaABAg,0.11266572806023616,0.1209817603003887,10,0.0,1,49,0,0,2689.0,0.0,0,0,0,0,0
Ugy2hCOe_5dHPfUI4M14AaABAg,0.21270452232314863,0.17969616338381647,3,0.0,1,17,0,0,2643.0,0.0,0,0,0,0,0
UgwPheTpmeu-vLzgYud4AaABAg,0.15800278604159967,0.18514908167210314,4,0.0,1,22,0,0,2610.0,0.0,0,0,0,0,0
Ugw8nlEeq1MePWDvt7x4AaABAg,0.04869148805831552,0.3476461966274976,2,0.0,1,9,0,0,2548.0,0.0,0,0,0,0,0
UgzDvWNntP7Sc__bh8N4AaABAg,0.22726835047292498,0.2498201164904401,20,0.050000000000000044,3,101,0,1,2542.0,0.0,0,0,0,0,0
UgwVlaTJfoOFzMRFCQV4AaABAg,0.23217429526795094,0.24955639160379972,22,0.045454545454545414,3,129,4,0,2522.0,0.13636363636363635,1,1,0,0,1
UgwkoOEI96_Kr-W9P4N4AaABAg,0.023419131980481147,0.23629916439858575,2,0.0,1,7,0,0,2473.0,0.0,0,0,0,0,0
Ugzgh8KbeuoHoedNwnJ4AaABAg,0.20445268128424257,0.24759808695555152,6,0.0,1,31,0,0,2375.0,0.3333333333333333,0,0,0,0,0
Ugwnqws0IuY_2xLZXz94AaABAg,0.14108702014584742,0.09508373054601234,3,0.0,1,14,0,1,2279.0,0.3333333333333333,0,0,0,0,0
UgwP0xVRtLhwfQvfWc94AaABAg,0.26138989556700604,0.2905059601594198,22,0.0,1,123,5,0,2154.0,0.18181818181818182,1,1,0,0,1
UgyRFrYVbEvYlvHgijV4AaABAg,0.46852292123344846,0.43618287983684445,68,0.1470588235294118,9,387,1,1,2076.0,0.16176470588235295,0,0,0,0,1
UgwhJNgDeFcYz23X7Q94AaABAg,0.20491117049210178,0.25731382812545556,14,0.0714285714285714,1,75,0,1,2013.0,0.14285714285714285,0,0,0,0,0
UgzmoqzvG6_T4jC96rd4AaABAg,0.1281399927590171,0.18537456623834553,9,0.0,1,43,0,0,1990.0,0.0,0,0,0,0,0
UgxIfexpUrx0zL7r91Z4AaABAg,0.1191962261374431,0.14715146779044508,3,0.0,1,19,0,0,1924.0,0.0,0,0,0,0,0
UgwcJviQo7z2SzYYED14AaABAg,0.2582648122794755,0.23831881646017333,29,0.10344827586206895,4,154,1,0,1900.0,0.034482758620689655,0,0,0,0,0
UgxTqXACCCpm6b0qDu14AaABAg,0.2082496295403862,0.1924918107431159,10,0.09999999999999998,1,56,1,0,1832.0,0.2,0,0,0,0,1
UgzCsHtvxKobTDAuVMd4AaABAg,0.07989894438319223,0.1380002053215106,3,0.0,1,16,0,0,1814.0,0.0,0,0,0,0,0
UgxnDTUrMl0e_Eka4B54AaABAg,0.20826380749232135,0.22917476016390834,3,0.0,1,14,0,0,1806.0,0.0,0,0,0,0,0
UgynnnPqcrMYzLRAmu94AaABAg,0.106333053809419,0.1134604480913573,8,0.0,1,43,0,0,1801.0,0.0,0,0,0,0,0
UgxPDn-gwgbYo3rn5xR4AaABAg,0.20811860431864496,0.3059253904744085,9,0.11111111111111116,1,46,0,0,1768.0,0.0,0,0,0,0,0
UgxC8KsrQC3l96ZK6Yl4AaABAg,0.17598401406154798,0.14001798812574556,4,0.0,1,19,0,0,1739.0,0.0,0,0,0,0,0
UgzNXiOHINWyflpD_6R4AaABAg,0.023419131980481147,0.2362991643985857,2,0.0,1,7,0,0,1656.0,0.0,0,0,0,0,0
UgyzutSIm4Ewu9pIs994AaABAg,0.2466345170689596,0.2534726440412117,14,0.0714285714285714,1,65,0,0,1624.0,0.07142857142857142,0,0,0,0,0
Ugw2xGZjvNBv4S6gXBx4AaABAg,0.1645596943969853,0.300864074790191,12,0.08333333333333337,1,55,0,0,1622.0,0.0,0,0,0,0,0
UgxKidm_90VRJQ8l5SF4AaABAg,0.2183068051932943,0.22181720353485493,5,0.0,1,28,0,1,1615.0,0.0,0,0,0,0,0
Ugw7HR6GXrszX5zWZRV4AaABAg,0.259788508506289,0.2341945799796578,8,0.0,1,40,0,0,1605.0,0.125,0,0,0,0,0
Ugzkg5Aosf8nGU6HhUx4AaABAg,0.24067359024499885,0.23588696437954884,10,0.09999999999999998,1,46,0,0,1592.0,0.1,0,0,0,0,0
UgwxmqWz5gZyPnfCrgN4AaABAg,0.062286101307569876,0.07351492997484266,104,0.7307692307692308,6,363,115,1,1578.0,0.04807692307692308,0,0,0,0.05282955933232103,1
UgzOz7q3gxcm8XWIX354AaABAg,0.1540675246082984,0.2782698614866506,8,0.0,1,34,0,0,1544.0,0.0,0,0,0,0,0
Ugyxc74C7d6T6rXCDhV4AaABAg,0.20051439769898705,0.21357256328052887,24,0.25,4,107,0,0,1360.0,0.041666666666666664,0,0,0,0,0
UgwHbis84YrM2bhs4UF4AaABAg,0.10397108443943308,0.15424210059589272,9,0.0,1,48,0,0,1319.0,0.0,0,0,0,0,0
Ugz7X7S0jXry0IMNTgl4AaABAg,0.16235123445529834,0.1866975310664856,7,0.0,1,29,0,0,1316.0,0.0,0,0,0,0,0
Ugx8hgr8YPInXR9QFUt4AaABAg,0.23906140690178473,0.26554805165876194,21,0.1428571428571429,1,117,0,0,1311.0,0.0,0,0,0,0,0
Ugy9Jr80MYjPET5WBWp4AaABAg,0.24183474740108735,0.24159071130398443,7,0.0,1,27,0,0,1219.0,0.14285714285714285,0,0,0,0,0
UgzKOw4B0EYJ7T-OHIN4AaABAg,0.005449836037835054,0.060428163383755375,3,0.0,1,14,0,1,1200.0,0.0,0,0,0,0,0
Ugxr6cv7QV4s7dL-5FF4AaABAg,0.09334410160911044,0.2554508843588542,4,0.0,1,14,0,0,1165.0,0.0,0,0,0,0,0
UgzfhDSJIM0gxPy7qVd4AaABAg,0.200093663034069,0.25187956727490035,4,0.0,1,30,0,0,1163.0,0.0,0,0,0,0,0
UgzAYksXK7CzvlRyB8h4AaABAg,0.1475673543444814,0.2314248531295385,5,0.0,1,27,1,0,1174.0,0.0,0,0,0,0,0
UgxGC9gBNTwPuYbjLpN4AaABAg,0.1583497388389754,0.20455342625901304,8,0.0,1,43,0,0,1130.0,0.25,0,0,0,0,1
UgzWFnJZeNK9xkVC6qR4AaABAg,0.14750617944688468,0.172160776687873,7,0.0,1,39,0,0,1119.0,0.0,0,0,0,0,0
UgyBaElbSahSAu2gSHF4AaABAg,0.26217479602232063,0.2247191417601172,6,0.0,1,33,0,0,1113.0,0.0,0,0,0,0,0
UgxtVBmcK3EXOwwoLAl4AaABAg,0.18427066355077168,0.18281632058541483,7,0.0,1,37,0,0,1089.0,0.0,0,0,0,0,0
UgxtR9AglJq6w0lrIHZ4AaABAg,0.08069934246027677,0.09773376466438898,3,0.0,1,27,0,0,1081.0,0.0,0,0,0,0,0
UgxEoa-NH9Vwl_Dk2jh4AaABAg,0.22783497044817394,0.21437943392936878,4,0.0,1,23,0,0,1061.0,0.25,0,0,0,0,0
Ugxgb0-XZsdd_si0VOx4AaABAg,0.07784674240883772,0.13969001738111422,6,0.0,1,36,0,0,1050.0,0.3333333333333333,0,0,0,0,1
UgxzKXTDEz7tagcQvx94AaABAg,0.20879023545800884,0.4566626699195833,5,0.0,1,22,0,1,1047.0,0.0,0,0,0,0,0
Ugyxz1lbGqxfsK29DyZ4AaABAg,0.2824683309479218,0.41103860527977043,8,0.0,1,54,1,0,70120.0,0.125,0,0,0,0,0
UgzMx33j2lZFUiCtKE54AaABAg,0.20838420735775928,0.33291642785796766,8,0.0,1,31,0,0,987.0,0.0,0,0,0,0,0
Ugzr08m1cG0Er_JRZLB4AaABAg,0.2940285401774836,0.2877764328094006,11,0.09090909090909094,1,75,0,0,961.0,0.0,0,0,0,0,0
UgzNMPajsj1V5udwkBJ4AaABAg,0.30497480430645363,0.23892992632788107,11,0.0,1,57,0,0,948.0,0.0,0,0,0,0,0
UgzBE5YW8IS3GL9ii5d4AaABAg,0.1955991755922267,0.25490680190830917,10,0.0,1,49,0,0,923.0,0.0,0,0,0,0,0
Ugzoqz4zWROhLHG5s1J4AaABAg,0.298296848985571,0.32340899929063405,27,0.03703703703703709,5,146,0,0,852.0,0.037037037037037035,0,0,0,0,0
UgxaaTgElQWqibfZq0p4AaABAg,0.24886063105425774,0.23105256710266026,6,0.0,1,39,0,0,823.0,0.0,0,0,0,0,0
Ugwawt6858ggC5KVKMd4AaABAg,0.09703783198309542,0.12984644350863195,3,0.0,1,12,0,0,822.0,0.0,0,0,0,0,0
Ugwtg-e0dKiPlhQQbPp4AaABAg,0.15483789568767933,0.16558603160721702,5,0.0,1,24,0,0,804.0,0.0,0,0,0,0,0
UgxcNPoX1iy3BAj39ad4AaABAg,0.021282805124405387,0.06358849177979928,4,0.0,1,16,0,0,714.0,0.0,0,0,0,0,0
UgxQjPsbzsv-lO7d29t4AaABAg,0.14596636046987504,0.18514614497180115,6,0.0,1,33,3,0,583.0,0.0,0,0,0,0,0
UgxZzUBKlais248upah4AaABAg,0.24783846222776826,0.26290757154238864,13,0.15384615384615385,1,73,0,0,530.0,0.23076923076923078,0,0,0,0,0
UgwdJMkI4_3-BE-GBU94AaABAg,0.2828062602808064,0.2947357763121003,4,0.0,1,25,0,1,515.0,0.25,0,0,0,0,0
Ugy-vwu7Dk0x9w5vath4AaABAg,0.15785364939986485,0.23246284833406528,16,0.0,3,77,0,0,497.0,0.0,0,0,0,0,1
Ugw_891hvCdcumD8WFh4AaABAg,0.1993013338927709,0.2004588437386796,10,0.09999999999999998,1,51,0,0,497.0,0.0,0,0,0,0,0
UgyiFJfVaRtxDweBrEV4AaABAg,0.22215893706577694,0.2117995344993841,8,0.125,2,60,0,1,442.0,0.5,0,0,0,0,1
Ugz1I4qk2FguJW9H9eN4AaABAg,0.07698722304425247,0.10897914634622229,5,0.0,1,31,0,0,356.0,0.0,0,0,0,0,0
UgxqZthJ5dg0yvraMjl4AaABAg,0.13647549449605342,0.08851019221343279,2,0.0,1,8,0,0,259.0,0.0,0,0,0,0,0
Ugyc9yzesoYwAE3MlH94AaABAg,0.17554199329666426,0.2831782584430203,15,0.1333333333333333,1,73,0,0,226.0,0.13333333333333333,0,0,0,0,1
UgwLOKX78soxF9Oih7l4AaABAg,0.19032682378481391,0.26708279688537706,11,0.0,1,57,0,1,162.0,0.0,0,0,0,0,0
UgwwiROm-7QToIl-app4AaABAg,0.10892121595620269,0.1284793349147276,2,0.0,1,8,0,0,84.0,0.0,0,0,0,0,0
Ugy769vKgLmxLndJ8sx4AaABAg,0.15829368974982247,0.1856936347914462,18,0.05555555555555558,1,88,0,0,329.0,0.1111111111111111,0,0,0,0,0
UgwIQMX2rs9U9qI06_N4AaABAg,0.26330749592546837,0.2527761462246562,13,0.0,1,71,0,0,25617011.0,0.07692307692307693,0,0,0,0,0
UgwCIdg5Z-jirXS6Kgl4AaABAg,0.23238291121856297,0.256924328334481,10,0.0,1,56,0,0,24194503.0,0.0,0,0,0,0,0
UgwZsA5gVoDLrZeMRBl4AaABAg,0.13965942859889438,0.13001477482590446,3,0.0,1,20,0,0,22902997.0,0.0,0,0,0,0,0
UgxoAeJzzamd3kqBpiF4AaABAg,0.38431437265606133,0.416967219250051,35,0.08571428571428574,3,185,0,1,21093546.0,0.02857142857142857,0,0,0,0.1333907830342001,0
UgzhuoMY1sduEDFhMUR4AaABAg,0.15913855509905156,0.24030391037449883,16,0.0,1,83,1,0,20970202.0,0.0,0,0,0,0,0
Ugw28zxbqUdVXr44Vl14AaABAg,0.28240452669936583,0.31531871838121206,12,0.0,1,67,0,0,20304315.0,0.0,0,0,0,0.1333907830342001,0
UgzktBpWcom6t3fXDbN4AaABAg,0.12356278819199898,0.17267376002143298,4,0.0,1,17,0,0,20038847.0,0.0,0,0,0,0,0
UgyG6JKLqM16YwgEO594AaABAg,0.1489307799646306,0.16382067365679467,7,0.0,1,33,0,0,19953353.0,0.14285714285714285,0,0,0,0,0
Ugwj8hjhp0CiaZew_gR4AaABAg,0.12693132669751042,0.16529113010696336,4,0.0,1,21,0,0,19579894.0,0.0,0,0,0,0,0
Ugzu9TcSOj39W0R_aal4AaABAg,0.15710125736402883,0.3032957087472306,9,0.0,1,40,0,0,18974780.0,0.0,0,0,0,0,0
